i,j,t,price,advertised
1682,7,25,2.1374511574572037,0
1683,6,25,0.7991545048137135,0
1684,15,25,0.9243504260235744,0
1686,10,25,2.973728255337596,0
1687,6,25,0.7991545048137135,0
1687,28,25,1.1488874302754521,0
1687,33,25,0.2777588429399788,0
1692,5,25,1.7508352836007226,0
1693,1,25,0.8633406232955072,0
1693,28,25,1.1488874302754521,0
1693,34,25,2.213436921491774,0
1693,39,25,1.089582459834744,1
1694,39,25,1.089582459834744,1
1695,6,25,0.7991545048137135,0
1696,12,25,2.417826650659625,0
1699,26,25,2.3028292670530983,0
1701,1,25,0.8633406232955072,0
1701,6,25,0.7991545048137135,0
1702,39,25,1.089582459834744,1
1705,6,25,0.7991545048137135,0
1705,30,25,1.9613645717401385,0
1710,6,25,0.7991545048137135,0
1711,7,25,2.1374511574572037,0
1712,2,25,3.3660602524727894,0
1714,5,25,1.7508352836007226,0
1715,3,25,0.6999853275868002,0
1717,6,25,0.7991545048137135,0
1718,7,25,2.1374511574572037,0
1720,30,25,1.9613645717401385,0
1721,11,25,2.631538456820416,0
1721,23,25,1.6125197023293585,1
1721,39,25,1.089582459834744,1
1722,16,25,0.8132380099239533,0
1723,5,25,1.7508352836007226,0
1723,6,25,0.7991545048137135,0
1724,6,25,0.7991545048137135,0
1725,6,25,0.7991545048137135,0
1725,12,25,2.417826650659625,0
1727,21,25,0.875687688935052,0
1728,19,25,2.9616059739279343,0
1729,24,25,1.498130459383808,0
1729,33,25,0.2777588429399788,0
1729,34,25,2.213436921491774,0
1731,23,25,1.6125197023293585,1
1732,39,25,1.089582459834744,1
1734,34,25,2.213436921491774,0
1736,14,25,3.1496197739380114,0
1738,6,25,0.7991545048137135,0
1739,34,25,2.213436921491774,0
1740,34,25,2.213436921491774,0
1741,32,25,1.795104620583242,0
1741,39,25,1.089582459834744,1
1743,2,25,3.3660602524727894,0
1744,6,25,0.7991545048137135,0
1744,34,25,2.213436921491774,0
1752,1,25,0.8633406232955072,0
1753,28,25,1.1488874302754521,0
1755,1,25,0.8633406232955072,0
1755,34,25,2.213436921491774,0
1756,34,25,2.213436921491774,0
1758,14,25,3.1496197739380114,0
1759,16,25,0.8132380099239533,0
1761,6,25,0.7991545048137135,0
1763,1,25,0.8633406232955072,0
1764,7,25,2.1374511574572037,0
1765,26,25,2.3028292670530983,0
1766,2,25,3.3660602524727894,0
1768,15,25,0.9243504260235744,0
1769,29,25,1.3732934469615579,0
1770,39,25,1.089582459834744,1
1774,30,25,1.9613645717401385,0
1776,8,25,1.4461257405202552,0
1777,1,25,0.8633406232955072,0
1777,6,25,0.7991545048137135,0
1778,6,25,0.7991545048137135,0
1778,20,25,1.5878437776762533,0
1783,6,25,0.7991545048137135,0
1783,7,25,2.1374511574572037,0
1785,0,25,1.717944123146448,0
1785,6,25,0.7991545048137135,0
1788,6,25,0.7991545048137135,0
1788,30,25,1.9613645717401385,0
1793,6,25,0.7991545048137135,0
1793,33,25,0.2777588429399788,0
1794,10,25,2.973728255337596,0
1795,16,25,0.8132380099239533,0
1795,27,25,0.9715113243046553,0
1797,0,25,1.717944123146448,0
1798,10,25,2.973728255337596,0
1800,5,25,1.7508352836007226,0
1801,8,25,1.4461257405202552,0
1803,2,25,3.3660602524727894,0
1805,30,25,1.9613645717401385,0
1806,2,25,3.3660602524727894,0
1807,3,25,0.6999853275868002,0
1810,1,25,0.8633406232955072,0
1810,4,25,2.0121899898882014,0
1810,25,25,3.023893482648194,0
1811,7,25,2.1374511574572037,0
1812,16,25,0.8132380099239533,0
1812,30,25,1.9613645717401385,0
1813,3,25,0.6999853275868002,0
1816,6,25,0.7991545048137135,0
1821,6,25,0.7991545048137135,0
1823,6,25,0.7991545048137135,0
1823,30,25,1.9613645717401385,0
1824,10,25,2.973728255337596,0
1824,15,25,0.9243504260235744,0
1827,5,25,1.7508352836007226,0
1827,6,25,0.7991545048137135,0
1828,6,25,0.7991545048137135,0
1828,33,25,0.2777588429399788,0
1829,1,25,0.8633406232955072,0
1829,6,25,0.7991545048137135,0
1829,22,25,2.885822656397464,0
1830,13,25,2.2954513216770565,0
1830,30,25,1.9613645717401385,0
1831,7,25,2.1374511574572037,0
1832,21,25,0.875687688935052,0
1833,25,25,3.023893482648194,0
1835,11,25,2.631538456820416,0
1836,30,25,1.9613645717401385,0
1837,1,25,0.8633406232955072,0
1837,34,25,2.213436921491774,0
1838,27,25,0.9715113243046553,0
1839,3,25,0.6999853275868002,0
1839,6,25,0.7991545048137135,0
1839,8,25,1.4461257405202552,0
1840,7,25,2.1374511574572037,0
1841,15,25,0.9243504260235744,0
1842,6,25,0.7991545048137135,0
1843,15,25,0.9243504260235744,0
1843,28,25,1.1488874302754521,0
1844,0,25,1.717944123146448,0
1844,1,25,0.8633406232955072,0
1844,5,25,1.7508352836007226,0
1844,35,25,1.1535440860890345,0
1846,6,25,0.7991545048137135,0
1847,29,25,1.3732934469615579,0
1851,16,25,0.8132380099239533,0
1851,30,25,1.9613645717401385,0
1853,13,25,2.2954513216770565,0
1854,28,25,1.1488874302754521,0
1854,30,25,1.9613645717401385,0
1854,33,25,0.2777588429399788,0
1855,9,25,2.8829650619604763,0
1856,1,25,0.8633406232955072,0
1862,6,25,0.7991545048137135,0
1863,6,25,0.7991545048137135,0
1863,32,25,1.795104620583242,0
1865,0,25,1.717944123146448,0
1865,21,25,0.875687688935052,0
1868,17,25,2.2959951212550305,0
1869,7,25,2.1374511574572037,0
1872,6,25,0.7991545048137135,0
1873,6,25,0.7991545048137135,0
1873,15,25,0.9243504260235744,0
1874,30,25,1.9613645717401385,0
1875,20,25,1.5878437776762533,0
1876,34,25,2.213436921491774,0
1877,6,25,0.7991545048137135,0
1879,11,25,2.631538456820416,0
1880,39,25,1.089582459834744,1
1881,1,25,0.8633406232955072,0
1883,9,25,2.8829650619604763,0
1884,6,25,0.7991545048137135,0
1888,25,25,3.023893482648194,0
1889,5,25,1.7508352836007226,0
1893,39,25,1.089582459834744,1
1894,6,25,0.7991545048137135,0
1899,15,25,0.9243504260235744,0
1899,39,25,1.089582459834744,1
1900,30,25,1.9613645717401385,0
1902,23,25,1.6125197023293585,1
1903,1,25,0.8633406232955072,0
1904,6,25,0.7991545048137135,0
1906,6,25,0.7991545048137135,0
1907,6,25,0.7991545048137135,0
1908,2,25,3.3660602524727894,0
1908,6,25,0.7991545048137135,0
1909,2,25,3.3660602524727894,0
1909,15,25,0.9243504260235744,0
1909,39,25,1.089582459834744,1
1910,34,25,2.213436921491774,0
1912,3,25,0.6999853275868002,0
1913,34,25,2.213436921491774,0
1914,2,25,3.3660602524727894,0
1915,6,25,0.7991545048137135,0
1916,6,25,0.7991545048137135,0
1916,34,25,2.213436921491774,0
1917,34,25,2.213436921491774,0
1918,5,25,1.7508352836007226,0
1919,6,25,0.7991545048137135,0
1919,8,25,1.4461257405202552,0
1920,30,25,1.9613645717401385,0
1920,39,25,1.089582459834744,1
1921,39,25,1.089582459834744,1
1922,30,25,1.9613645717401385,0
1922,32,25,1.795104620583242,0
1925,5,25,1.7508352836007226,0
1927,5,25,1.7508352836007226,0
1931,0,25,1.717944123146448,0
1931,7,25,2.1374511574572037,0
1934,21,25,0.875687688935052,0
1935,1,25,0.8633406232955072,0
1935,30,25,1.9613645717401385,0
1936,28,25,1.1488874302754521,0
1937,33,25,0.2777588429399788,0
1938,13,25,2.2954513216770565,0
1940,0,25,1.717944123146448,0
1941,30,25,1.9613645717401385,0
1944,4,25,2.0121899898882014,0
1945,6,25,0.7991545048137135,0
1946,6,25,0.7991545048137135,0
1947,6,25,0.7991545048137135,0
1947,30,25,1.9613645717401385,0
1948,39,25,1.089582459834744,1
1949,7,25,2.1374511574572037,0
1950,16,25,0.8132380099239533,0
1950,25,25,3.023893482648194,0
1951,0,25,1.717944123146448,0
1953,4,25,2.0121899898882014,0
1953,30,25,1.9613645717401385,0
1958,7,25,2.1374511574572037,0
1959,1,25,0.8633406232955072,0
1960,39,25,1.089582459834744,1
1962,3,25,0.6999853275868002,0
1962,39,25,1.089582459834744,1
1963,34,25,2.213436921491774,0
1964,6,25,0.7991545048137135,0
1965,39,25,1.089582459834744,1
1966,33,25,0.2777588429399788,0
1969,12,25,2.417826650659625,0
1972,6,25,0.7991545048137135,0
1973,14,25,3.1496197739380114,0
1975,0,25,1.717944123146448,0
1975,5,25,1.7508352836007226,0
1975,39,25,1.089582459834744,1
1976,7,25,2.1374511574572037,0
1976,33,25,0.2777588429399788,0
1978,0,25,1.717944123146448,0
1979,1,25,0.8633406232955072,0
1980,10,25,2.973728255337596,0
1982,0,25,1.717944123146448,0
1987,6,25,0.7991545048137135,0
1990,27,25,0.9715113243046553,0
1994,30,25,1.9613645717401385,0
1995,28,25,1.1488874302754521,0
1997,25,25,3.023893482648194,0
1997,33,25,0.2777588429399788,0
1998,15,25,0.9243504260235744,0
0,18,26,1.5691709425599267,1
1,6,26,0.7991545048137135,0
2,34,26,2.213436921491774,0
4,6,26,0.7991545048137135,0
5,3,26,0.6999853275868002,0
5,6,26,0.7991545048137135,0
6,6,26,0.7991545048137135,0
7,7,26,2.1374511574572037,0
8,6,26,0.7991545048137135,0
8,19,26,2.9616059739279343,0
8,38,26,1.5376776891587869,0
9,34,26,2.213436921491774,0
13,34,26,2.213436921491774,0
14,2,26,3.3660602524727894,0
16,33,26,0.19443119005798512,1
17,6,26,0.7991545048137135,0
18,16,26,0.8132380099239533,0
18,30,26,1.9613645717401385,0
21,34,26,2.213436921491774,0
22,24,26,1.498130459383808,0
22,33,26,0.19443119005798512,1
23,10,26,2.973728255337596,0
24,6,26,0.7991545048137135,0
25,18,26,1.5691709425599267,1
26,6,26,0.7991545048137135,0
26,15,26,0.9243504260235744,0
27,29,26,1.3732934469615579,0
27,32,26,1.795104620583242,0
30,34,26,2.213436921491774,0
32,5,26,1.7508352836007226,0
33,39,26,1.2818617174526399,0
34,34,26,2.213436921491774,0
34,39,26,1.2818617174526399,0
37,27,26,0.9715113243046553,0
38,34,26,2.213436921491774,0
40,30,26,1.9613645717401385,0
41,5,26,1.7508352836007226,0
41,6,26,0.7991545048137135,0
42,13,26,2.2954513216770565,0
42,33,26,0.19443119005798512,1
44,0,26,1.717944123146448,0
46,7,26,2.1374511574572037,0
46,33,26,0.19443119005798512,1
49,16,26,0.8132380099239533,0
51,33,26,0.19443119005798512,1
52,6,26,0.7991545048137135,0
53,6,26,0.7991545048137135,0
54,6,26,0.7991545048137135,0
55,5,26,1.7508352836007226,0
55,33,26,0.19443119005798512,1
56,30,26,1.9613645717401385,0
58,14,26,3.1496197739380114,0
59,6,26,0.7991545048137135,0
59,7,26,2.1374511574572037,0
61,33,26,0.19443119005798512,1
66,34,26,2.213436921491774,0
67,36,26,0.9840637352840648,1
68,6,26,0.7991545048137135,0
68,10,26,2.973728255337596,0
69,1,26,0.8633406232955072,0
69,6,26,0.7991545048137135,0
70,30,26,1.9613645717401385,0
71,15,26,0.9243504260235744,0
73,1,26,0.8633406232955072,0
75,5,26,1.7508352836007226,0
75,6,26,0.7991545048137135,0
77,6,26,0.7991545048137135,0
77,21,26,0.875687688935052,0
80,1,26,0.8633406232955072,0
80,6,26,0.7991545048137135,0
84,6,26,0.7991545048137135,0
84,7,26,2.1374511574572037,0
84,15,26,0.9243504260235744,0
93,6,26,0.7991545048137135,0
93,34,26,2.213436921491774,0
94,6,26,0.7991545048137135,0
94,33,26,0.19443119005798512,1
95,6,26,0.7991545048137135,0
95,34,26,2.213436921491774,0
96,6,26,0.7991545048137135,0
97,7,26,2.1374511574572037,0
98,0,26,1.717944123146448,0
98,14,26,3.1496197739380114,0
98,15,26,0.9243504260235744,0
98,39,26,1.2818617174526399,0
99,33,26,0.19443119005798512,1
100,3,26,0.6999853275868002,0
101,24,26,1.498130459383808,0
103,11,26,2.631538456820416,0
105,30,26,1.9613645717401385,0
106,2,26,3.3660602524727894,0
108,6,26,0.7991545048137135,0
109,6,26,0.7991545048137135,0
109,33,26,0.19443119005798512,1
111,1,26,0.8633406232955072,0
111,6,26,0.7991545048137135,0
111,34,26,2.213436921491774,0
112,28,26,1.1488874302754521,0
114,2,26,3.3660602524727894,0
115,30,26,1.9613645717401385,0
116,6,26,0.7991545048137135,0
118,29,26,1.3732934469615579,0
120,7,26,2.1374511574572037,0
121,16,26,0.8132380099239533,0
122,11,26,2.631538456820416,0
123,20,26,1.5878437776762533,0
123,39,26,1.2818617174526399,0
125,36,26,0.9840637352840648,1
128,6,26,0.7991545048137135,0
128,33,26,0.19443119005798512,1
132,6,26,0.7991545048137135,0
132,30,26,1.9613645717401385,0
133,6,26,0.7991545048137135,0
133,18,26,1.5691709425599267,1
133,30,26,1.9613645717401385,0
134,0,26,1.717944123146448,0
134,6,26,0.7991545048137135,0
134,27,26,0.9715113243046553,0
135,33,26,0.19443119005798512,1
136,2,26,3.3660602524727894,0
138,18,26,1.5691709425599267,1
138,28,26,1.1488874302754521,0
140,11,26,2.631538456820416,0
142,0,26,1.717944123146448,0
142,7,26,2.1374511574572037,0
143,37,26,2.9415081807703336,0
144,1,26,0.8633406232955072,0
145,5,26,1.7508352836007226,0
148,6,26,0.7991545048137135,0
149,30,26,1.9613645717401385,0
153,1,26,0.8633406232955072,0
154,24,26,1.498130459383808,0
155,6,26,0.7991545048137135,0
155,8,26,1.4461257405202552,0
155,11,26,2.631538456820416,0
155,18,26,1.5691709425599267,1
155,33,26,0.19443119005798512,1
156,13,26,2.2954513216770565,0
156,37,26,2.9415081807703336,0
157,33,26,0.19443119005798512,1
158,1,26,0.8633406232955072,0
158,7,26,2.1374511574572037,0
159,30,26,1.9613645717401385,0
159,39,26,1.2818617174526399,0
161,33,26,0.19443119005798512,1
163,1,26,0.8633406232955072,0
163,6,26,0.7991545048137135,0
164,6,26,0.7991545048137135,0
166,1,26,0.8633406232955072,0
166,30,26,1.9613645717401385,0
168,39,26,1.2818617174526399,0
171,2,26,3.3660602524727894,0
172,1,26,0.8633406232955072,0
175,6,26,0.7991545048137135,0
176,14,26,3.1496197739380114,0
179,2,26,3.3660602524727894,0
179,6,26,0.7991545048137135,0
180,6,26,0.7991545048137135,0
181,34,26,2.213436921491774,0
182,1,26,0.8633406232955072,0
182,5,26,1.7508352836007226,0
183,5,26,1.7508352836007226,0
184,15,26,0.9243504260235744,0
184,39,26,1.2818617174526399,0
186,6,26,0.7991545048137135,0
187,2,26,3.3660602524727894,0
187,6,26,0.7991545048137135,0
188,14,26,3.1496197739380114,0
189,33,26,0.19443119005798512,1
191,30,26,1.9613645717401385,0
192,39,26,1.2818617174526399,0
194,16,26,0.8132380099239533,0
195,1,26,0.8633406232955072,0
195,6,26,0.7991545048137135,0
196,0,26,1.717944123146448,0
196,14,26,3.1496197739380114,0
198,6,26,0.7991545048137135,0
198,30,26,1.9613645717401385,0
199,1,26,0.8633406232955072,0
202,15,26,0.9243504260235744,0
204,0,26,1.717944123146448,0
206,0,26,1.717944123146448,0
206,6,26,0.7991545048137135,0
207,30,26,1.9613645717401385,0
207,36,26,0.9840637352840648,1
209,5,26,1.7508352836007226,0
210,1,26,0.8633406232955072,0
210,39,26,1.2818617174526399,0
211,33,26,0.19443119005798512,1
212,28,26,1.1488874302754521,0
213,6,26,0.7991545048137135,0
214,33,26,0.19443119005798512,1
215,8,26,1.4461257405202552,0
215,21,26,0.875687688935052,0
218,33,26,0.19443119005798512,1
219,33,26,0.19443119005798512,1
220,33,26,0.19443119005798512,1
221,1,26,0.8633406232955072,0
222,28,26,1.1488874302754521,0
226,6,26,0.7991545048137135,0
226,33,26,0.19443119005798512,1
230,5,26,1.7508352836007226,0
230,15,26,0.9243504260235744,0
231,7,26,2.1374511574572037,0
232,33,26,0.19443119005798512,1
236,6,26,0.7991545048137135,0
237,39,26,1.2818617174526399,0
243,10,26,2.973728255337596,0
244,34,26,2.213436921491774,0
244,39,26,1.2818617174526399,0
248,5,26,1.7508352836007226,0
250,34,26,2.213436921491774,0
252,6,26,0.7991545048137135,0
253,30,26,1.9613645717401385,0
254,0,26,1.717944123146448,0
255,15,26,0.9243504260235744,0
255,39,26,1.2818617174526399,0
256,3,26,0.6999853275868002,0
261,21,26,0.875687688935052,0
263,6,26,0.7991545048137135,0
263,33,26,0.19443119005798512,1
268,30,26,1.9613645717401385,0
270,6,26,0.7991545048137135,0
274,6,26,0.7991545048137135,0
277,30,26,1.9613645717401385,0
277,33,26,0.19443119005798512,1
279,6,26,0.7991545048137135,0
279,7,26,2.1374511574572037,0
280,1,26,0.8633406232955072,0
281,1,26,0.8633406232955072,0
281,6,26,0.7991545048137135,0
282,6,26,0.7991545048137135,0
284,15,26,0.9243504260235744,0
285,23,26,2.150026269772477,0
286,5,26,1.7508352836007226,0
286,28,26,1.1488874302754521,0
287,6,26,0.7991545048137135,0
288,12,26,2.417826650659625,0
290,6,26,0.7991545048137135,0
292,34,26,2.213436921491774,0
293,6,26,0.7991545048137135,0
293,7,26,2.1374511574572037,0
295,3,26,0.6999853275868002,0
296,5,26,1.7508352836007226,0
298,29,26,1.3732934469615579,0
299,5,26,1.7508352836007226,0
305,0,26,1.717944123146448,0
306,15,26,0.9243504260235744,0
306,30,26,1.9613645717401385,0
308,15,26,0.9243504260235744,0
309,1,26,0.8633406232955072,0
309,9,26,2.8829650619604763,0
309,20,26,1.5878437776762533,0
310,33,26,0.19443119005798512,1
312,34,26,2.213436921491774,0
313,30,26,1.9613645717401385,0
314,7,26,2.1374511574572037,0
315,15,26,0.9243504260235744,0
316,7,26,2.1374511574572037,0
318,6,26,0.7991545048137135,0
318,11,26,2.631538456820416,0
320,0,26,1.717944123146448,0
320,3,26,0.6999853275868002,0
321,39,26,1.2818617174526399,0
326,39,26,1.2818617174526399,0
327,34,26,2.213436921491774,0
328,4,26,2.0121899898882014,0
329,18,26,1.5691709425599267,1
329,28,26,1.1488874302754521,0
330,1,26,0.8633406232955072,0
330,9,26,2.8829650619604763,0
331,11,26,2.631538456820416,0
337,6,26,0.7991545048137135,0
341,6,26,0.7991545048137135,0
341,14,26,3.1496197739380114,0
342,5,26,1.7508352836007226,0
343,14,26,3.1496197739380114,0
344,6,26,0.7991545048137135,0
344,13,26,2.2954513216770565,0
345,6,26,0.7991545048137135,0
346,30,26,1.9613645717401385,0
348,6,26,0.7991545048137135,0
348,7,26,2.1374511574572037,0
350,6,26,0.7991545048137135,0
350,18,26,1.5691709425599267,1
351,30,26,1.9613645717401385,0
352,34,26,2.213436921491774,0
355,11,26,2.631538456820416,0
357,33,26,0.19443119005798512,1
358,6,26,0.7991545048137135,0
359,32,26,1.795104620583242,0
363,2,26,3.3660602524727894,0
366,28,26,1.1488874302754521,0
366,39,26,1.2818617174526399,0
367,15,26,0.9243504260235744,0
370,34,26,2.213436921491774,0
371,6,26,0.7991545048137135,0
372,1,26,0.8633406232955072,0
372,11,26,2.631538456820416,0
374,18,26,1.5691709425599267,1
374,30,26,1.9613645717401385,0
376,2,26,3.3660602524727894,0
377,6,26,0.7991545048137135,0
377,34,26,2.213436921491774,0
378,39,26,1.2818617174526399,0
381,1,26,0.8633406232955072,0
381,25,26,3.023893482648194,0
382,30,26,1.9613645717401385,0
384,1,26,0.8633406232955072,0
384,34,26,2.213436921491774,0
386,6,26,0.7991545048137135,0
386,8,26,1.4461257405202552,0
387,21,26,0.875687688935052,0
387,28,26,1.1488874302754521,0
387,39,26,1.2818617174526399,0
391,5,26,1.7508352836007226,0
392,0,26,1.717944123146448,0
393,3,26,0.6999853275868002,0
393,5,26,1.7508352836007226,0
394,6,26,0.7991545048137135,0
394,38,26,1.5376776891587869,0
395,2,26,3.3660602524727894,0
395,32,26,1.795104620583242,0
398,38,26,1.5376776891587869,0
399,10,26,2.973728255337596,0
399,21,26,0.875687688935052,0
400,8,26,1.4461257405202552,0
400,39,26,1.2818617174526399,0
401,6,26,0.7991545048137135,0
403,20,26,1.5878437776762533,0
404,6,26,0.7991545048137135,0
406,0,26,1.717944123146448,0
406,15,26,0.9243504260235744,0
409,0,26,1.717944123146448,0
410,34,26,2.213436921491774,0
415,0,26,1.717944123146448,0
418,5,26,1.7508352836007226,0
418,16,26,0.8132380099239533,0
420,2,26,3.3660602524727894,0
423,6,26,0.7991545048137135,0
423,7,26,2.1374511574572037,0
424,20,26,1.5878437776762533,0
427,6,26,0.7991545048137135,0
429,1,26,0.8633406232955072,0
429,6,26,0.7991545048137135,0
430,21,26,0.875687688935052,0
432,36,26,0.9840637352840648,1
433,6,26,0.7991545048137135,0
433,30,26,1.9613645717401385,0
434,6,26,0.7991545048137135,0
436,7,26,2.1374511574572037,0
436,15,26,0.9243504260235744,0
437,0,26,1.717944123146448,0
438,39,26,1.2818617174526399,0
439,6,26,0.7991545048137135,0
442,6,26,0.7991545048137135,0
442,17,26,2.2959951212550305,0
442,33,26,0.19443119005798512,1
443,5,26,1.7508352836007226,0
443,21,26,0.875687688935052,0
446,3,26,0.6999853275868002,0
447,6,26,0.7991545048137135,0
448,13,26,2.2954513216770565,0
448,39,26,1.2818617174526399,0
451,10,26,2.973728255337596,0
452,1,26,0.8633406232955072,0
453,1,26,0.8633406232955072,0
453,14,26,3.1496197739380114,0
454,2,26,3.3660602524727894,0
456,7,26,2.1374511574572037,0
456,13,26,2.2954513216770565,0
457,5,26,1.7508352836007226,0
457,29,26,1.3732934469615579,0
458,6,26,0.7991545048137135,0
458,12,26,2.417826650659625,0
459,30,26,1.9613645717401385,0
464,7,26,2.1374511574572037,0
466,39,26,1.2818617174526399,0
467,6,26,0.7991545048137135,0
469,6,26,0.7991545048137135,0
469,34,26,2.213436921491774,0
470,2,26,3.3660602524727894,0
470,6,26,0.7991545048137135,0
473,17,26,2.2959951212550305,0
474,13,26,2.2954513216770565,0
475,2,26,3.3660602524727894,0
476,6,26,0.7991545048137135,0
476,30,26,1.9613645717401385,0
477,34,26,2.213436921491774,0
478,5,26,1.7508352836007226,0
479,0,26,1.717944123146448,0
479,7,26,2.1374511574572037,0
479,21,26,0.875687688935052,0
482,14,26,3.1496197739380114,0
482,33,26,0.19443119005798512,1
483,34,26,2.213436921491774,0
484,6,26,0.7991545048137135,0
485,28,26,1.1488874302754521,0
492,6,26,0.7991545048137135,0
492,30,26,1.9613645717401385,0
493,33,26,0.19443119005798512,1
495,21,26,0.875687688935052,0
497,39,26,1.2818617174526399,0
499,14,26,3.1496197739380114,0
500,6,26,0.7991545048137135,0
501,6,26,0.7991545048137135,0
502,13,26,2.2954513216770565,0
503,6,26,0.7991545048137135,0
505,30,26,1.9613645717401385,0
